compound_ref,target_bacterium,activity_label,relation,activity_type,activity_value,activity_unit,source
CHEMBL419207,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,4.0,uM,edges
CHEMBL419293,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,500.0,uM,edges
CHEMBL419321,Pseudomonas aeruginosa,False,compound_bacterium,MIC_uM_median,175.0,uM,edges
CHEMBL419375,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,0.3,uM,edges
CHEMBL419441,Escherichia coli,False,compound_bacterium,MIC_uM_median,90.0,uM,edges
CHEMBL419476,Escherichia coli,False,compound_bacterium,MIC_uM_median,80.0,uM,edges
CHEMBL419502,Streptococcus pneumoniae R6,False,compound_bacterium,MIC_uM_median,62.0,uM,edges
CHEMBL419556,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228),True,compound_bacterium,MIC_uM_median,0.25,uM,edges
CHEMBL419878,Escherichia coli,True,compound_bacterium,MIC_uM_median,12.505,uM,edges
CHEMBL42012,Escherichia coli,True,compound_bacterium,MIC_uM_median,3.0,uM,edges
CHEMBL42012,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,25.0,uM,edges
CHEMBL420159,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,0.5,uM,edges
CHEMBL420168,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,10.0,uM,edges
CHEMBL420182,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,112.6,uM,edges
CHEMBL420561,Escherichia coli,False,compound_bacterium,MIC_uM_median,524.80746,uM,edges
CHEMBL420755,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,5.4,uM,edges
CHEMBL420763,Escherichia coli,False,compound_bacterium,MIC_uM_median,80.0,uM,edges
CHEMBL420804,Streptococcus pneumoniae R6,False,compound_bacterium,MIC_uM_median,26.0,uM,edges
CHEMBL420981,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,1.6,uM,edges
CHEMBL421049,Pseudomonas aeruginosa,False,compound_bacterium,MIC_uM_median,93.0,uM,edges
CHEMBL421049,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,3.2,uM,edges
CHEMBL421119,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,21.4,uM,edges
CHEMBL421119,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.67,uM,edges
CHEMBL421134,Escherichia coli,True,compound_bacterium,MIC_uM_median,4.5,uM,edges
CHEMBL421159,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,930.0,uM,edges
CHEMBL421252,Escherichia coli,False,compound_bacterium,MIC_uM_median,32.0,uM,edges
CHEMBL421456,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,0.6,uM,edges
CHEMBL421500,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.91,uM,edges
CHEMBL421878,Escherichia coli,False,compound_bacterium,MIC_uM_median,80.0,uM,edges
CHEMBL421959,Escherichia coli,True,compound_bacterium,MIC_uM_median,10.0,uM,edges
CHEMBL422076,Escherichia coli,False,compound_bacterium,MIC_uM_median,200.0,uM,edges
CHEMBL42208,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.13,uM,edges
CHEMBL422175,Escherichia coli,True,compound_bacterium,MIC_uM_median,3.1285,uM,edges
CHEMBL422212,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL422256,Escherichia coli,False,compound_bacterium,MIC_uM_median,200.0,uM,edges
CHEMBL422287,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,3.1,uM,edges
CHEMBL422316,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.9,uM,edges
CHEMBL422395,Enterococcus faecium,True,compound_bacterium,MIC_uM_median,0.00013000000000000002,uM,edges
CHEMBL422395,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.086,uM,edges
CHEMBL42253,Escherichia coli,False,compound_bacterium,MIC_uM_median,50.0,uM,edges
CHEMBL42253,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL422640,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,58.0,uM,edges
CHEMBL422699,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,0.0057,uM,edges
CHEMBL422884,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,1.0,uM,edges
CHEMBL422985,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),True,compound_bacterium,MIC_uM_median,4.8,uM,edges
CHEMBL423047,Escherichia coli,True,compound_bacterium,MIC_uM_median,3.135,uM,edges
CHEMBL42305,Escherichia coli,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL42305,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL42316,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.05,uM,edges
CHEMBL42318,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,2.3,uM,edges
CHEMBL423434,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.0063,uM,edges
CHEMBL423476,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.75,uM,edges
CHEMBL423476,Klebsiella pneumoniae,True,compound_bacterium,MIC_uM_median,8.25,uM,edges
CHEMBL423476,Salmonella,True,compound_bacterium,MIC_uM_median,2.0,uM,edges
CHEMBL423476,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,16.0,uM,edges
CHEMBL423476,Streptococcus pneumoniae,True,compound_bacterium,MIC_uM_median,0.13,uM,edges
CHEMBL423767,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,130.0,uM,edges
CHEMBL423780,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,0.012,uM,edges
CHEMBL423859,Escherichia coli,False,compound_bacterium,MIC_uM_median,14.0,uM,edges
CHEMBL423872,Escherichia coli,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL423872,Klebsiella pneumoniae,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL423872,Pseudomonas aeruginosa,False,compound_bacterium,MIC_uM_median,25.0,uM,edges
CHEMBL423872,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,6.0,uM,edges
CHEMBL423872,Streptococcus pneumoniae,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL424095,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,392.0,uM,edges
CHEMBL424135,Escherichia coli,True,compound_bacterium,MIC_uM_median,3.275,uM,edges
CHEMBL424216,Escherichia coli,True,compound_bacterium,MIC_uM_median,3.0,uM,edges
CHEMBL424216,Klebsiella pneumoniae,True,compound_bacterium,MIC_uM_median,4.25,uM,edges
CHEMBL424216,Salmonella,True,compound_bacterium,MIC_uM_median,4.0,uM,edges
CHEMBL424216,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,4.0,uM,edges
CHEMBL424216,Streptococcus pneumoniae,True,compound_bacterium,MIC_uM_median,0.13,uM,edges
CHEMBL424342,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,0.021,uM,edges
CHEMBL424425,Escherichia coli,False,compound_bacterium,MIC_uM_median,762.0,uM,edges
CHEMBL424724,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,0.41,uM,edges
CHEMBL424738,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.075,uM,edges
CHEMBL424751,Escherichia coli,False,compound_bacterium,MIC_uM_median,170.0,uM,edges
CHEMBL424769,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,225.0,uM,edges
CHEMBL424799,Staphylococcus aureus subsp. aureus MW2,True,compound_bacterium,MIC_uM_median,0.0038,uM,edges
CHEMBL424903,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,64.195,uM,edges
CHEMBL42497,Escherichia coli,False,compound_bacterium,MIC_uM_median,50.0,uM,edges
CHEMBL42497,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL425119,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,60.0,uM,edges
CHEMBL425157,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.054,uM,edges
CHEMBL425157,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.9,uM,edges
CHEMBL425169,Staphylococcus aureus subsp. aureus MW2,True,compound_bacterium,MIC_uM_median,0.0081,uM,edges
CHEMBL425233,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,33.0,uM,edges
CHEMBL425234,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,3.3,uM,edges
CHEMBL425245,Streptococcus pneumoniae,False,compound_bacterium,MIC_uM_median,229.0,uM,edges
CHEMBL425259,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,0.97,uM,edges
CHEMBL42528,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,0.012,uM,edges
CHEMBL425293,Escherichia coli,False,compound_bacterium,MIC_uM_median,50.0,uM,edges
CHEMBL425309,Pseudomonas aeruginosa,False,compound_bacterium,MIC_uM_median,50.0,uM,edges
CHEMBL425309,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,1.17,uM,edges
CHEMBL425386,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,147.5,uM,edges
CHEMBL42543,Salmonella,False,compound_bacterium,MIC_uM_median,25.0,uM,edges
CHEMBL42543,Shigella,False,compound_bacterium,MIC_uM_median,25.0,uM,edges
CHEMBL42543,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,2.5,uM,edges
CHEMBL425430,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,7.5,uM,edges
CHEMBL425454,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,25.1,uM,edges
CHEMBL425475,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,0.14790999999999999,uM,edges
CHEMBL425533,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,11.0,uM,edges
CHEMBL42559,Escherichia coli,True,compound_bacterium,MIC_uM_median,3.0,uM,edges
CHEMBL42559,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,50.0,uM,edges
CHEMBL425641,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,42.0,uM,edges
CHEMBL425645,Escherichia coli,True,compound_bacterium,MIC_uM_median,2.8,uM,edges
CHEMBL425706,Staphylococcus aureus subsp. aureus MW2,True,compound_bacterium,MIC_uM_median,0.017,uM,edges
CHEMBL425874,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.013,uM,edges
CHEMBL425874,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.305,uM,edges
CHEMBL425963,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.003,uM,edges
CHEMBL426095,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.79,uM,edges
CHEMBL426150,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL426227,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,500.0,uM,edges
CHEMBL426237,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,0.092,uM,edges
CHEMBL426293,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.032,uM,edges
CHEMBL426355,Escherichia coli,True,compound_bacterium,MIC_uM_median,7.0,uM,edges
CHEMBL426527,Escherichia coli,True,compound_bacterium,MIC_uM_median,5.0,uM,edges
CHEMBL426613,Staphylococcus aureus subsp. aureus MW2,True,compound_bacterium,MIC_uM_median,0.008199999999999999,uM,edges
CHEMBL426697,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.0085,uM,edges
CHEMBL426702,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,62.925,uM,edges
CHEMBL426713,Escherichia coli,False,compound_bacterium,MIC_uM_median,30.0,uM,edges
CHEMBL426802,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,0.17,uM,edges
CHEMBL426993,Enterococcus faecium,True,compound_bacterium,MIC_uM_median,10.0,uM,edges
CHEMBL426993,Escherichia coli,True,compound_bacterium,MIC_uM_median,10.0,uM,edges
CHEMBL426993,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,10.0,uM,edges
CHEMBL426996,Enterococcus faecium,False,compound_bacterium,MIC_uM_median,150.0,uM,edges
CHEMBL426996,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,150.0,uM,edges
CHEMBL427305,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.0052,uM,edges
CHEMBL427374,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL427381,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,18.0,uM,edges
CHEMBL427447,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,3.0,uM,edges
CHEMBL427453,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,14.8,uM,edges
CHEMBL427460,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,0.15136000000000002,uM,edges
CHEMBL427461,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,16.595869999999998,uM,edges
CHEMBL427692,Escherichia coli,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL427692,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL427763,Escherichia coli,False,compound_bacterium,MIC_uM_median,24.0,uM,edges
CHEMBL427763,Pseudomonas aeruginosa,False,compound_bacterium,MIC_uM_median,24.0,uM,edges
CHEMBL427763,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,1.5,uM,edges
CHEMBL427902,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,500.0,uM,edges
CHEMBL428030,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,97.5,uM,edges
CHEMBL428208,Escherichia coli,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL428208,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL428250,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),True,compound_bacterium,MIC_uM_median,4.2,uM,edges
CHEMBL42833,Escherichia coli,True,compound_bacterium,MIC_uM_median,3.0,uM,edges
CHEMBL42833,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,25.0,uM,edges
CHEMBL428388,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,35.41,uM,edges
CHEMBL428389,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,4.8,uM,edges
CHEMBL428393,Escherichia coli,False,compound_bacterium,MIC_uM_median,1500.0,uM,edges
CHEMBL428393,Klebsiella pneumoniae,False,compound_bacterium,MIC_uM_median,12000.0,uM,edges
CHEMBL428393,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,12000.0,uM,edges
CHEMBL428422,Acinetobacter baumannii,False,compound_bacterium,MIC_uM_median,22.0,uM,edges
CHEMBL428422,Escherichia coli,False,compound_bacterium,MIC_uM_median,200.0,uM,edges
CHEMBL428422,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,17.0,uM,edges
CHEMBL428599,Escherichia coli,False,compound_bacterium,MIC_uM_median,189.0,uM,edges
CHEMBL428621,Escherichia coli,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL428739,Streptococcus pneumoniae,False,compound_bacterium,MIC_uM_median,30.0,uM,edges
CHEMBL42878,Salmonella,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL42878,Shigella,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL42878,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL428787,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,0.09,uM,edges
CHEMBL428934,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,1.3800000000000001,uM,edges
CHEMBL428967,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,3.22,uM,edges
CHEMBL429075,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,63.0,uM,edges
CHEMBL429181,Escherichia coli,True,compound_bacterium,MIC_uM_median,6.3,uM,edges
CHEMBL429231,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.75,uM,edges
CHEMBL429231,Klebsiella pneumoniae,True,compound_bacterium,MIC_uM_median,2.125,uM,edges
CHEMBL429231,Salmonella,True,compound_bacterium,MIC_uM_median,0.25,uM,edges
CHEMBL429231,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,8.0,uM,edges
CHEMBL429231,Streptococcus pneumoniae,True,compound_bacterium,MIC_uM_median,0.25,uM,edges
CHEMBL429272,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,10.2,uM,edges
CHEMBL429275,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL429308,Escherichia coli,False,compound_bacterium,MIC_uM_median,27.0,uM,edges
CHEMBL429332,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,100000.0,uM,edges
CHEMBL429334,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,0.35,uM,edges
CHEMBL429439,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,1.42,uM,edges
CHEMBL429595,Pseudomonas aeruginosa,False,compound_bacterium,MIC_uM_median,4800.0,uM,edges
CHEMBL429694,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,3.9,uM,edges
CHEMBL429807,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,68.25,uM,edges
CHEMBL429815,Escherichia coli,False,compound_bacterium,MIC_uM_median,290.0,uM,edges
CHEMBL429815,Klebsiella pneumoniae,False,compound_bacterium,MIC_uM_median,290.0,uM,edges
CHEMBL429815,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,6400.0,uM,edges
CHEMBL429833,Escherichia coli,False,compound_bacterium,MIC_uM_median,80.0,uM,edges
CHEMBL4298697,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,50.0,uM,edges
CHEMBL4298697,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228),False,compound_bacterium,MIC_uM_median,27.8,uM,edges
CHEMBL4299738,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,3.0,uM,edges
CHEMBL4299746,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,30.0,uM,edges
CHEMBL429994,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,6.05,uM,edges
CHEMBL430,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.5,uM,edges
CHEMBL430,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,5.6,uM,edges
CHEMBL430111,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,15000.0,uM,edges
CHEMBL430120,Escherichia coli,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL430180,Mycobacterium tuberculosis,True,compound_bacterium,MIC_uM_median,3.07,uM,edges
CHEMBL430181,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,241.0,uM,edges
CHEMBL4303669,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,1.1,uM,edges
CHEMBL430401,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,486.0,uM,edges
CHEMBL430544,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,90000.0,uM,edges
CHEMBL430610,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,150.0,uM,edges
CHEMBL430711,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.36,uM,edges
CHEMBL430872,Escherichia coli,True,compound_bacterium,MIC_uM_median,50.55,uM,edges
CHEMBL430895,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.53,uM,edges
CHEMBL430923,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,5.0,uM,edges
CHEMBL431079,Escherichia coli,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL431082,Enterococcus faecium,True,compound_bacterium,MIC_uM_median,3.0,uM,edges
CHEMBL431082,Escherichia coli,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL431082,Klebsiella pneumoniae,True,compound_bacterium,MIC_uM_median,6.0,uM,edges
CHEMBL431082,Pseudomonas aeruginosa,False,compound_bacterium,MIC_uM_median,25.0,uM,edges
CHEMBL431082,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,6.0,uM,edges
CHEMBL431082,Streptococcus pneumoniae,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL431210,Escherichia coli,True,compound_bacterium,MIC_uM_median,12.5,uM,edges
CHEMBL431263,Streptococcus pneumoniae R6,False,compound_bacterium,MIC_uM_median,74.0,uM,edges
CHEMBL431340,Escherichia coli,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL431340,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL431618,Escherichia coli,False,compound_bacterium,MIC_uM_median,780.0,uM,edges
CHEMBL431685,Escherichia coli,False,compound_bacterium,MIC_uM_median,50.0,uM,edges
CHEMBL431763,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,65.4,uM,edges
CHEMBL431763,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,36.5,uM,edges
CHEMBL43189,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,200.0,uM,edges
CHEMBL432180,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,3000.0,uM,edges
CHEMBL432255,Enterococcus faecium,True,compound_bacterium,MIC_uM_median,6.0,uM,edges
CHEMBL432255,Escherichia coli,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL432255,Klebsiella pneumoniae,True,compound_bacterium,MIC_uM_median,6.0,uM,edges
CHEMBL432255,Pseudomonas aeruginosa,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL432255,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,6.0,uM,edges
CHEMBL432255,Streptococcus pneumoniae,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL432379,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,1.7,uM,edges
CHEMBL432432,Escherichia coli,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL432432,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,12.0,uM,edges
CHEMBL432953,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,1000.0,uM,edges
CHEMBL432983,Escherichia coli,False,compound_bacterium,MIC_uM_median,1000.0,uM,edges
CHEMBL432983,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,1000.0,uM,edges
CHEMBL432983,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,1000.0,uM,edges
CHEMBL432987,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.016,uM,edges
CHEMBL43313,Escherichia coli,False,compound_bacterium,MIC_uM_median,200000.0,uM,edges
CHEMBL43313,Klebsiella pneumoniae,False,compound_bacterium,MIC_uM_median,200000.0,uM,edges
CHEMBL43313,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,200000.0,uM,edges
CHEMBL43313,Streptococcus pneumoniae,False,compound_bacterium,MIC_uM_median,100000.0,uM,edges
CHEMBL433166,Escherichia coli,False,compound_bacterium,MIC_uM_median,15.0,uM,edges
CHEMBL433177,Streptococcus pneumoniae R6,True,compound_bacterium,MIC_uM_median,3.4,uM,edges
CHEMBL433326,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,32.4,uM,edges
CHEMBL433327,Escherichia coli,False,compound_bacterium,MIC_uM_median,104.4,uM,edges
CHEMBL433687,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.081,uM,edges
CHEMBL433726,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,8.6,uM,edges
CHEMBL433830,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL433836,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,26.9,uM,edges
CHEMBL433836,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,14.7,uM,edges
CHEMBL434031,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,3981.07171,uM,edges
CHEMBL434096,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,39.0,uM,edges
CHEMBL434114,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.7,uM,edges
CHEMBL434136,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,500.0,uM,edges
CHEMBL434447,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.134,uM,edges
CHEMBL43447,Escherichia coli,True,compound_bacterium,MIC_uM_median,0.031,uM,edges
CHEMBL434501,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,1000.0,uM,edges
CHEMBL434755,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,157.0,uM,edges
CHEMBL434823,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),False,compound_bacterium,MIC_uM_median,10.3,uM,edges
CHEMBL435138,Escherichia coli,True,compound_bacterium,MIC_uM_median,6.7,uM,edges
CHEMBL435138,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,5.25,uM,edges
CHEMBL435467,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,88.05,uM,edges
CHEMBL435490,Enterococcus faecium,True,compound_bacterium,MIC_uM_median,5.0,uM,edges
CHEMBL435490,Escherichia coli,True,compound_bacterium,MIC_uM_median,10.0,uM,edges
CHEMBL435490,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,5.0,uM,edges
CHEMBL435599,Streptococcus pneumoniae,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL435628,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,1.56,uM,edges
CHEMBL435834,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,1000.0,uM,edges
CHEMBL435859,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,47.2,uM,edges
CHEMBL435896,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,30.0,uM,edges
CHEMBL435896,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,16.3,uM,edges
CHEMBL435958,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL435958,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,100.0,uM,edges
CHEMBL435997,Streptococcus pneumoniae,True,compound_bacterium,MIC_uM_median,20.04,uM,edges
CHEMBL436206,Escherichia coli,False,compound_bacterium,MIC_uM_median,25.0,uM,edges
CHEMBL436256,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,45.5,uM,edges
CHEMBL436318,Escherichia coli,False,compound_bacterium,MIC_uM_median,1000.0,uM,edges
CHEMBL436318,Escherichia coli K-12,False,compound_bacterium,MIC_uM_median,1000.0,uM,edges
CHEMBL436318,Mycobacterium tuberculosis,False,compound_bacterium,MIC_uM_median,1000.0,uM,edges
CHEMBL436476,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,0.069,uM,edges
CHEMBL436512,Staphylococcus aureus,True,compound_bacterium,MIC_uM_median,2.1,uM,edges
CHEMBL436600,Escherichia coli,False,compound_bacterium,MIC_uM_median,1000000.0,uM,edges
CHEMBL436600,Staphylococcus aureus,False,compound_bacterium,MIC_uM_median,1000000.0,uM,edges
CHEMBL436610,Escherichia coli K-12,True,compound_bacterium,MIC_uM_median,0.0094,uM,edges
CHEMBL436771,Escherichia coli,True,compound_bacterium,MIC_uM_median,5.0,uM,edges
CHEMBL436771,Klebsiella pneumoniae,True,compound_bacterium,MIC_uM_median,2.1,uM,edges
